quote_id,created_at,customer_name,product_id,requested_quantity,spot_material_surcharge_pct,quote_lead_time_days,created_by,quoted_price_usd,is_margin_violated,status
QT-2025-00532,2026-01-22 08:20:08.000000 UTC,TSMC North America,AP-VALVE-014,10,0.0367,6.0,Emily Chen,32766.731428,false,Lost
QT-2025-00533,2026-01-22 11:34:25.000000 UTC,Linde Engineering,AP-VALVE-007,20,0.0684,3.1,Emily Chen,68325.9836,false,Won
QT-2025-00534,2026-01-23 08:04:58.000000 UTC,Parker Hannifin,AP-VALVE-009,20,0.0845,4.1,David Miller,75425.922058,false,Lost
QT-2025-00535,2026-01-23 11:41:46.000000 UTC,Pratt & Whitney,AP-ACT-010,80,0.0422,4.3,John Smith,154243.708688,false,Lost
QT-2025-00536,2026-01-24 04:41:23.000000 UTC,Northrop Grumman Systems ,AP-VALVE-009,15,0.0293,5.9,Priya Shah,58001.870795,false,Lost
QT-2025-00537,2026-01-24 05:00:54.000000 UTC,Boeing Aerostructures,AP-ACT-002,35,0.0145,3.7,Sarah Connor,46657.300245,false,Lost
QT-2025-00538,2026-01-24 06:51:54.000000 UTC,ASML Litho Systems,AP-LASER-004,190,0.0675,2.5,Maria Rodriguez,248932.541658,false,Won
QT-2025-00539,2026-01-24 09:32:37.000000 UTC,Blue Origin Manufacturing,AP-LASER-009,190,0.0646,2.3,Sarah Connor,198999.22458,false,Won
QT-2025-00540,2026-01-24 14:48:36.000000 UTC,Collins Aerospace,AP-ACT-012,205,0.0843,3.3,Sarah Connor,434638.140065,false,Lost
QT-2025-00541,2026-01-25 03:41:12.000000 UTC,Blue Origin Manufacturing,AP-ACT-007,62,0.0184,2.8,Maria Rodriguez,90631.179067,false,Won
QT-2025-00542,2026-01-25 04:53:11.000000 UTC,Honeywell Process Solutions,AP-ACT-013,30,0.0147,2.9,John Smith,57607.445472,false,Lost
QT-2025-00543,2026-01-26 02:00:33.000000 UTC,Siemens Industrial Motion,AP-ACT-001,110,0.0139,3.6,Sarah Connor,133399.204575,false,Lost
QT-2025-00544,2026-01-26 07:32:07.000000 UTC,SLB Production Systems,AP-ACT-007,95,0.0372,3.8,Priya Shah,142008.605428,false,Lost
QT-2025-00545,2026-01-26 11:00:31.000000 UTC,Lockheed Martin Skunk Works,AP-LASER-001,88,0.0385,2.9,Michael Thompson,60788.711158,false,Lost
QT-2025-00546,2026-01-27 10:56:54.000000 UTC,Boeing Aerostructures,AP-VALVE-010,50,0.0345,4.8,Priya Shah,152056.851511,false,Lost
QT-2025-00547,2026-01-27 11:35:31.000000 UTC,SpaceX Propulsion,AP-ACT-012,35,0.0239,3.3,Priya Shah,73749.367283,false,Lost
QT-2025-00548,2026-01-27 13:25:13.000000 UTC,Honeywell Process Solutions,AP-LASER-011,200,0.049,2.3,Maria Rodriguez,247026.697153,false,Won
QT-2025-00549,2026-01-27 16:34:03.000000 UTC,Lockheed Martin Skunk Works,AP-VALVE-003,35,0.011,4.6,David Miller,79758.078097,false,Lost
QT-2025-00550,2026-01-28 03:15:48.000000 UTC,Airbus Atlantic,AP-VALVE-012,20,0.0312,4.0,John Smith,84091.313677,false,Lost
QT-2025-00551,2026-01-28 09:24:15.000000 UTC,Collins Aerospace,AP-ACT-009,77,0.0321,3.0,Sarah Connor,119039.977981,false,Won
QT-2025-00552,2026-01-28 22:34:00.000000 UTC,Schneider Electric,AP-LASER-003,260,0.0119,3.6,Emily Chen,290335.278063,false,Lost
QT-2025-00553,2026-01-28 23:28:35.000000 UTC,SLB Production Systems,AP-ACT-001,25,0.0115,2.0,Sarah Connor,30865.279928,false,Lost
QT-2025-00554,2026-01-29 05:17:18.000000 UTC,GE Aerospace,AP-ACT-007,45,0.0328,2.2,James Wilson,69099.283138,false,Lost
QT-2025-00555,2026-01-29 09:29:33.000000 UTC,Boeing Aerostructures,AP-VALVE-012,43,0.0617,3.6,Maria Rodriguez,184084.494386,false,Lost
QT-2025-00556,2026-01-30 07:09:04.000000 UTC,Airbus Atlantic,AP-VALVE-003,34,0.0326,3.0,Maria Rodriguez,78111.433215,false,Lost
QT-2025-00557,2026-01-30 07:09:24.000000 UTC,Siemens Industrial Motion,AP-ACT-010,30,0.0222,3.6,John Smith,59790.026644,false,Lost
QT-2025-00558,2026-01-30 20:28:39.000000 UTC,Safran Landing Systems,AP-LASER-010,500,0.0433,2.9,Sarah Connor,532102.605637,false,Lost
QT-2025-00559,2026-01-31 17:35:06.000000 UTC,GE Aerospace,AP-ACT-001,65,0.0407,2.9,Maria Rodriguez,80149.78709,false,Lost
QT-2025-00560,2026-02-02 02:32:08.000000 UTC,Siemens Industrial Motion,AP-VALVE-008,30,0.0205,4.1,John Smith,111689.290906,false,Won
QT-2025-00561,2026-02-02 11:17:18.000000 UTC,Tesla Supply Chain,AP-ACT-010,71,0.0504,2.6,James Wilson,135991.276335,false,Won
QT-2025-00562,2026-02-03 15:33:15.000000 UTC,Micron Technology Operations,AP-ACT-006,53,0.0209,3.1,David Miller,83942.520517,false,Lost
QT-2025-00563,2026-02-03 19:00:46.000000 UTC,KLA Process Control,AP-LASER-008,137,0.0385,2.3,Emily Chen,146162.529437,false,Lost
QT-2025-00564,2026-02-04 00:17:13.000000 UTC,Bosch Rexroth,AP-VALVE-013,30,0.0793,5.4,Maria Rodriguez,134535.332021,false,Lost
QT-2025-00565,2026-02-05 05:44:15.000000 UTC,Tesla Supply Chain,AP-ACT-008,75,0.0291,5.8,Emily Chen,132805.658761,false,Lost
QT-2025-00566,2026-02-05 08:31:27.000000 UTC,Northrop Grumman Systems,AP-ACT-007,29,0.0347,2.9,Sarah Connor,43974.602017,false,Won
QT-2025-00567,2026-02-05 21:11:29.000000 UTC,Linde Engineering,AP-VALVE-003,50,-0.0014,3.0,James Wilson,115809.93911,false,Lost
QT-2025-00568,2026-02-06 00:01:02.000000 UTC,SpaceX Propulsion,AP-LASER-009,120,0.0161,2.1,John Smith,120001.194575,false,Lost
QT-2025-00569,2026-02-06 04:50:27.000000 UTC,ASML Litho Systems,AP-LASER-009,360,0.0619,2.9,Michael Thompson,377559.193824,false,Lost
QT-2025-00570,2026-02-06 19:34:59.000000 UTC,Siemens Industrial Motion,AP-VALVE-014,20,0.0392,3.9,James Wilson,65984.761256,false,Lost
QT-2025-00571,2026-02-07 05:35:48.000000 UTC,SpaceX Propulsion,AP-ACT-006,188,0.0628,3.8,David Miller,315082.167358,false,Won
QT-2025-00572,2026-02-07 09:20:40.000000 UTC,GE Aerospace,AP-ACT-011,85,0.0664,4.1,James Wilson,158412.485211,false,Won
QT-2025-00573,2026-02-07 19:34:48.000000 UTC,Linde Engineering,AP-VALVE-001,20,0.1314,3.4,David Miller,56007.438138,false,Won
QT-2025-00574,2026-02-07 21:40:26.000000 UTC,Intel Fab Equipment,AP-VALVE-004,30,0.0784,4.0,Priya Shah,91024.538667,false,Lost
QT-2025-00575,2026-02-07 22:32:40.000000 UTC,Tokyo Electron America,AP-LASER-009,160,0.0599,3.2,David Miller,160665.079547,false,Lost
QT-2025-00576,2026-02-08 23:53:15.000000 UTC,Airbus Atlantic,AP-VALVE-014,35,0.0572,4.6,David Miller,114611.020377,false,Lost
QT-2025-00577,2026-02-09 05:25:57.000000 UTC,Spirit AeroSystems,AP-ACT-003,40,0.0108,2.4,James Wilson,51542.644158,false,Won
QT-2025-00578,2026-02-09 08:54:08.000000 UTC,Parker Hannifin,AP-ACT-007,75,-0.0075,3.2,Maria Rodriguez,110851.751057,false,Won
QT-2025-00579,2026-02-09 17:41:51.000000 UTC,Parker Hannifin,AP-ACT-010,75,0.0507,2.8,Emily Chen,143464.509063,false,Won
QT-2025-00580,2026-02-11 02:28:33.000000 UTC,GE Aerospace,AP-VALVE-003,21,0.0017,2.7,David Miller,45522.007182,false,Won
QT-2025-00581,2026-02-11 08:17:12.000000 UTC,Spirit AeroSystems,AP-VALVE-005,110,0.0679,4.5,Maria Rodriguez,394721.739781,false,Lost
QT-2025-00582,2026-02-11 23:15:32.000000 UTC,KLA Process Control,AP-LASER-002,130,0.0039,3.5,David Miller,88237.918846,false,Lost
QT-2025-00583,2026-02-12 01:40:28.000000 UTC,Tesla Supply Chain,AP-ACT-007,85,-0.0007,2.7,John Smith,129555.702682,false,Won
QT-2025-00584,2026-02-12 05:15:32.000000 UTC,Baker Hughes Energy,AP-LASER-003,500,0.1077,4.4,Maria Rodriguez,593752.033663,false,Lost
QT-2025-00585,2026-02-12 05:32:21.000000 UTC,Intel Fab Equipment,AP-VALVE-011,15,0.0439,2.6,John Smith,42890.529825,false,Won
QT-2025-00586,2026-02-12 10:11:24.000000 UTC,GE Aerospace,AP-ACT-005,155,0.0784,3.4,Emily Chen,309422.625161,false,Won
QT-2025-00587,2026-02-12 16:01:14.000000 UTC,ASML Litho Systems,AP-ACT-011,50,0.0275,3.0,Sarah Connor,98688.123551,false,Lost
QT-2025-00588,2026-02-12 21:10:52.000000 UTC,SpaceX Propulsion,AP-VALVE-008,80,0.052,5.1,Maria Rodriguez,279488.375415,false,Lost
QT-2025-00589,2026-02-12 23:32:07.000000 UTC,Caterpillar Advanced Components,AP-LASER-007,165,0.0488,4.1,Sarah Connor,201607.505704,false,Lost
QT-2025-00590,2026-02-13 10:26:02.000000 UTC,Micron Technology Operations,AP-LASER-008,200,0.0357,4.4,Michael Thompson,210032.538772,false,Lost
QT-2025-00591,2026-02-13 22:06:23.000000 UTC,KLA Process Control,AP-ACT-010,90,-0.0151,3.6,Michael Thompson,163434.666256,false,Lost
QT-2025-00592,2026-02-14 04:30:06.000000 UTC,Applied Materials Global,AP-LASER-007,158,0.0437,2.9,Sarah Connor,184732.329928,false,Lost
QT-2025-00593,2026-02-14 16:52:12.000000 UTC,Lockheed Martin Skunk Works,AP-ACT-006,30,-0.0177,2.7,David Miller,47431.861849,false,Won
QT-2025-00594,2026-02-15 15:19:53.000000 UTC,TSMC North America,AP-VALVE-003,70,0.0416,3.7,Priya Shah,162094.44111,false,Lost
QT-2025-00595,2026-02-16 07:16:49.000000 UTC,Emerson Automation,AP-VALVE-008,75,0.0329,3.4,David Miller,235303.759451,true,Won
QT-2025-00596,2026-02-17 05:54:57.000000 UTC,SpaceX Propulsion,AP-ACT-007,75,0.0365,5.0,Emily Chen,111665.150539,false,Lost
QT-2025-00597,2026-02-18 01:57:05.000000 UTC,Tesla Supply Chain,AP-VALVE-014,40,0.0631,3.1,Emily Chen,125959.306267,false,Lost
QT-2025-00598,2026-02-18 03:15:48.000000 UTC,Emerson Automation,AP-ACT-006,31,0.0175,3.5,Maria Rodriguez,48083.162551,false,Lost
QT-2025-00599,2026-02-18 06:25:53.000000 UTC,Schneider Electric,AP-VALVE-006,85,0.0544,3.6,Michael Thompson,206775.318447,false,Lost
QT-2025-00600,2026-02-18 16:06:05.000000 UTC,GE Aerospace,AP-VALVE-006,5,-0.0015,4.1,Emily Chen,11908.191714,false,Lost
QT-2025-00601,2026-02-18 16:07:11.000000 UTC,SpaceX Propulsion,AP-LASER-002,170,0.0569,3.2,Sarah Connor,120585.259076,false,Lost
QT-2025-00602,2026-02-18 16:55:37.000000 UTC,Honeywell Process Solutions,AP-VALVE-007,30,0.0275,4.4,Emily Chen,104400.202983,false,Lost
QT-2025-00603,2026-02-19 06:56:32.000000 UTC,ABB Robotics,AP-VALVE-004,18,0.0446,2.7,Michael Thompson,53067.508707,false,Won
QT-2025-00604,2026-02-19 08:04:06.000000 UTC,Lam Research Operations,AP-LASER-001,160,0.01,3.2,Michael Thompson,115318.203117,false,Won
QT-2025-00605,2026-02-19 19:56:29.000000 UTC,GE Aerospace,AP-LASER-009,345,0.027,4.3,Maria Rodriguez,365574.686047,false,Lost
QT-2025-00606,2026-02-20 09:32:35.000000 UTC,Siemens Industrial Motion,AP-ACT-004,62,0.051,0.0,AI_Autonomous_Ops,107569.527239,false,Lost
QT-2025-00607,2026-02-21 02:48:46.000000 UTC,Siemens Industrial Motion,AP-LASER-005,235,0.0373,3.4,Emily Chen,192928.278987,false,Lost
QT-2025-00608,2026-02-21 16:07:55.000000 UTC,KLA Process Control,AP-LASER-009,230,-0.0087,0.0,AI_Autonomous_Ops,217520.126919,false,Won
QT-2025-00609,2026-02-21 19:33:18.000000 UTC,Lam Research Operations,AP-ACT-007,127,0.0651,3.4,Sarah Connor,190530.123214,false,Lost
QT-2025-00610,2026-02-21 23:48:17.000000 UTC,SpaceX Propulsion,AP-VALVE-010,110,0.0372,4.2,Maria Rodriguez,342379.210439,false,Lost
QT-2025-00611,2026-02-22 07:10:26.000000 UTC,Airbus Atlantic,AP-VALVE-003,20,0.0164,3.3,Michael Thompson,45200.290927,false,Lost
QT-2025-00612,2026-02-22 09:40:44.000000 UTC,Baker Hughes Energy,AP-LASER-002,30,0.0051,0.0,AI_Autonomous_Ops,20079.050342,false,Won
QT-2025-00613,2026-02-22 11:13:04.000000 UTC,Caterpillar Advanced Components,AP-VALVE-006,35,0.0331,3.3,David Miller,85980.387007,false,Lost
QT-2025-00614,2026-02-23 10:24:35.000000 UTC,Micron Technology Operations,AP-LASER-001,140,0.0078,0.0,AI_Autonomous_Ops,93861.424291,false,Lost
QT-2025-00615,2026-02-23 11:55:44.000000 UTC,Caterpillar Advanced Components,AP-ACT-010,127,0.0046,0.0,AI_Autonomous_Ops,228758.789665,false,Lost
QT-2025-00616,2026-02-23 12:12:14.000000 UTC,Intel Fab Equipment,AP-LASER-003,95,0.0498,2.1,Sarah Connor,105314.727313,false,Lost
QT-2025-00617,2026-02-23 12:52:14.000000 UTC,ABB Robotics,AP-ACT-008,44,0.0224,3.4,Michael Thompson,77794.371313,false,Lost
QT-2025-00618,2026-02-23 20:46:36.000000 UTC,Airbus Atlantic,AP-VALVE-001,24,0.044,0.0,AI_Autonomous_Ops,61431.772828,false,Won
QT-2025-00619,2026-02-24 04:42:20.000000 UTC,Siemens Industrial Motion,AP-VALVE-007,15,0.0648,0.0,AI_Autonomous_Ops,50275.785997,false,Won
QT-2025-00620,2026-02-24 18:11:31.000000 UTC,Northrop Grumman Systems,AP-ACT-001,135,0.0446,0.0,AI_Autonomous_Ops,160317.76239,false,Won
QT-2025-00621,2026-02-24 20:41:23.000000 UTC,SpaceX Propulsion,AP-VALVE-006,51,0.0514,4.5,Maria Rodriguez,121372.562926,false,Won
QT-2025-00622,2026-02-25 07:36:56.000000 UTC,Caterpillar Advanced Components,AP-ACT-003,26,-0.0152,0.0,AI_Autonomous_Ops,32333.093175,false,Won
QT-2025-00623,2026-02-25 08:49:27.000000 UTC,SpaceX Propulsion,AP-ACT-013,290,0.0155,2.9,John Smith,542932.878743,false,Won
QT-2025-00624,2026-02-25 11:04:56.000000 UTC,SpaceX Propulsion,AP-LASER-001,160,0.0183,2.4,Sarah Connor,114649.343009,false,Lost
QT-2025-00625,2026-02-25 11:11:13.000000 UTC,Tokyo Electron America,AP-ACT-010,106,0.036,0.0,AI_Autonomous_Ops,192946.405845,false,Won
QT-2025-00626,2026-02-25 12:20:38.000000 UTC,Pratt & Whitney,AP-VALVE-007,30,0.0153,0.0,AI_Autonomous_Ops,98346.094742,false,Won
QT-2025-00627,2026-02-25 13:26:07.000000 UTC,Bosch Rexroth,AP-VALVE-012,55,0.0788,0.0,AI_Autonomous_Ops,228422.099667,false,Lost
QT-2025-00628,2026-02-25 20:50:42.000000 UTC,Airbus Atlantic,AP-LASER-009,175,0.041,4.5,Sarah Connor,184866.698723,false,Won
QT-2025-00629,2026-02-26 01:49:25.000000 UTC,Intel Fab Equipment,AP-VALVE-007,35,0.0207,3.7,Sarah Connor,121092.372699,false,Lost
QT-2025-00630,2026-02-26 03:16:30.000000 UTC,Tokyo Electron America,AP-ACT-008,72,0.0501,0.0,AI_Autonomous_Ops,118860.666091,false,Won
QT-2025-00631,2026-02-26 13:47:50.000000 UTC,Safran Landing Systems,AP-LASER-012,450,0.0295,0.0,AI_Autonomous_Ops,418553.341004,false,Lost
QT-2025-00632,2026-02-26 21:23:37.000000 UTC,Micron Technology Operations,AP-ACT-007,55,0.0673,0.0,AI_Autonomous_Ops,79932.85874,false,Won
QT-2025-00633,2026-02-26 22:08:53.000000 UTC,Pratt & Whitney,AP-VALVE-012,200,0.0461,4.3,James Wilson,853323.871975,false,Lost
QT-2025-00634,2026-02-26 23:45:02.000000 UTC,Emerson Automation,AP-ACT-002,45,0.0286,0.0,AI_Autonomous_Ops,55178.768878,false,Won
QT-2025-00635,2026-02-27 05:05:01.000000 UTC,Spirit AeroSystems,AP-VALVE-014,22,0.0471,0.0,AI_Autonomous_Ops,67505.769098,false,Won
QT-2025-00636,2026-02-27 05:29:58.000000 UTC,ASML Litho Systems,AP-VALVE-007,15,0.0806,3.7,Priya Shah,55792.671399,false,Lost
QT-2025-00637,2026-02-27 14:38:13.000000 UTC,Rolls-Royce Aerospace,AP-ACT-001,80,0.0073,2.5,David Miller,97386.538778,false,Lost
QT-2025-00638,2026-02-28 00:03:21.000000 UTC,KLA Process Control,AP-LASER-003,315,0.0835,0.0,AI_Autonomous_Ops,345318.224296,false,Lost
QT-2025-00639,2026-02-28 07:56:09.000000 UTC,TSMC North America,AP-VALVE-009,75,0.0545,3.1,David Miller,307097.697085,false,Lost
QT-2025-00640,2026-02-28 16:10:39.000000 UTC,Bosch Rexroth,AP-VALVE-012,60,0.0399,3.2,Emily Chen,266894.114847,false,Lost
QT-2025-00641,2026-03-01 00:34:16.000000 UTC,Blue Origin Manufacturing,AP-ACT-009,40,0.034,0.0,AI_Autonomous_Ops,61232.909677,false,Won
QT-2025-00642,2026-03-01 06:26:59.000000 UTC,ASML Litho Systems,AP-LASER-005,175,0.0119,2.9,James Wilson,147653.280059,false,Lost
QT-2025-00643,2026-03-01 08:01:29.000000 UTC,Intel Fab Equipment,AP-LASER-012,90,0.011,5.5,Maria Rodriguez,90759.665869,false,Lost
QT-2025-00644,2026-03-02 03:24:44.000000 UTC,Rolls-Royce Aerospace,AP-ACT-013,50,0.027,0.0,AI_Autonomous_Ops,91910.896403,false,Won
QT-2025-00645,2026-03-02 05:48:56.000000 UTC,Safran Landing Systems,AP-VALVE-003,35,0.0602,5.5,Priya Shah,79680.533424,false,Lost
QT-2025-00646,2026-03-02 20:43:11.000000 UTC,Collins Aerospace,AP-LASER-011,185,0.0377,3.1,David Miller,217110.354073,false,Lost
QT-2025-00647,2026-03-02 21:25:18.000000 UTC,Lockheed Martin Skunk Works,AP-ACT-004,124,0.0467,0.0,AI_Autonomous_Ops,214733.875874,false,Won
QT-2025-00648,2026-03-03 05:17:28.000000 UTC,Boeing Aerostructures,AP-VALVE-008,35,0.0963,4.2,Sarah Connor,128570.138019,false,Won
QT-2025-00649,2026-03-03 07:08:48.000000 UTC,Pratt & Whitney,AP-ACT-003,75,0.0612,0.0,AI_Autonomous_Ops,96105.119677,false,Won
QT-2025-00650,2026-03-03 08:46:59.000000 UTC,Bosch Rexroth,AP-VALVE-010,85,0.0171,4.1,James Wilson,242703.637381,false,Won
QT-2025-00651,2026-03-03 20:07:00.000000 UTC,Pratt & Whitney,AP-VALVE-012,26,0.0655,3.3,James Wilson,110279.156028,false,Lost
QT-2025-00652,2026-03-03 20:38:57.000000 UTC,Spirit AeroSystems,AP-ACT-003,135,0.0342,0.0,AI_Autonomous_Ops,171184.793046,false,Lost
QT-2025-00653,2026-03-04 07:12:03.000000 UTC,Lockheed Martin Skunk Works,AP-VALVE-002,80,0.0353,4.0,Maria Rodriguez,163940.928349,false,Lost
QT-2025-00654,2026-03-05 06:53:06.000000 UTC,Boeing Aerostructures,AP-ACT-001,145,-0.0186,4.7,James Wilson,156935.043051,true,Won
QT-2025-00655,2026-03-05 22:55:52.000000 UTC,TSMC North America,AP-ACT-002,25,0.0245,0.0,AI_Autonomous_Ops,30609.899544,false,Won
QT-2025-00656,2026-03-06 13:14:11.000000 UTC,TSMC North America,AP-ACT-003,57,0.041,5.9,John Smith,77816.09903,false,Lost
QT-2025-00657,2026-03-06 19:29:55.000000 UTC,SpaceX Propulsion,AP-ACT-006,60,-0.0272,3.3,Emily Chen,95572.826172,false,Lost
QT-2025-00658,2026-03-07 00:11:47.000000 UTC,Tokyo Electron America,AP-ACT-010,75,0.0131,2.6,Priya Shah,147401.888125,false,Lost
QT-2025-00659,2026-03-08 21:01:37.000000 UTC,ABB Robotics,AP-VALVE-002,40,0.0138,3.3,John Smith,82655.764014,false,Lost
QT-2025-00660,2026-03-08 22:46:37.000000 UTC,Blue Origin Manufacturing,AP-ACT-004,30,0.0392,0.0,AI_Autonomous_Ops,51780.766695,false,Lost
QT-2025-00661,2026-03-09 09:53:08.000000 UTC,Intel Fab Equipment,AP-VALVE-009,125,0.0347,3.4,Emily Chen,510299.077058,false,Won
QT-2025-00662,2026-03-09 17:07:49.000000 UTC,SLB Production Systems,AP-VALVE-007,50,0.042,0.0,AI_Autonomous_Ops,165892.859675,false,Lost
QT-2025-00663,2026-03-10 00:54:25.000000 UTC,Pratt & Whitney,AP-VALVE-012,15,0.0816,0.0,AI_Autonomous_Ops,62376.397091,false,Won
QT-2025-00664,2026-03-10 06:22:48.000000 UTC,Emerson Automation,AP-ACT-005,85,0.0612,2.6,Priya Shah,145892.283782,true,Lost
QT-2025-00665,2026-03-10 15:23:24.000000 UTC,SpaceX Propulsion,AP-VALVE-001,35,0.0608,3.6,Maria Rodriguez,98573.463963,false,Lost
QT-2025-00666,2026-03-10 20:53:51.000000 UTC,Applied Materials Global,AP-LASER-011,500,0.0408,3.1,Michael Thompson,609823.861096,false,Lost
QT-2025-00667,2026-03-11 00:16:05.000000 UTC,Pratt & Whitney,AP-ACT-004,140,0.0434,0.0,AI_Autonomous_Ops,242090.399027,false,Won
QT-2025-00668,2026-03-11 17:38:38.000000 UTC,Intel Fab Equipment,AP-ACT-004,70,-0.0005,0.0,AI_Autonomous_Ops,118710.027253,false,Won
QT-2025-00669,2026-03-12 11:47:30.000000 UTC,SLB Production Systems,AP-ACT-002,89,0.0203,4.4,John Smith,116383.513433,false,Won
QT-2025-00670,2026-03-12 12:42:14.000000 UTC,Applied Materials Global,AP-VALVE-012,55,0.0494,0.0,AI_Autonomous_Ops,225362.858167,false,Won
QT-2025-00671,2026-03-12 13:07:38.000000 UTC,Emerson Automation,AP-VALVE-004,16,0.0136,0.0,AI_Autonomous_Ops,45662.826205,false,Won
QT-2025-00672,2026-03-12 14:43:57.000000 UTC,Northrop Grumman Systems,AP-VALVE-001,67,0.0268,6.0,James Wilson,188552.162537,false,Lost
QT-2025-00673,2026-03-12 21:03:44.000000 UTC,Lockheed Martin Skunk Works,AP-VALVE-004,60,0.0802,3.4,James Wilson,190661.03063,false,Lost
QT-2025-00674,2026-03-13 00:01:37.000000 UTC,KLA Process Control,AP-LASER-007,55,0.0195,0.0,AI_Autonomous_Ops,62174.735333,false,Won
QT-2025-00675,2026-03-13 06:44:01.000000 UTC,ABB Robotics,AP-VALVE-001,26,0.07,4.2,Sarah Connor,73902.084385,false,Lost
QT-2025-00676,2026-03-13 16:56:04.000000 UTC,Pratt & Whitney,AP-VALVE-013,55,0.0268,0.0,AI_Autonomous_Ops,236630.48,false,Won
QT-2025-00677,2026-03-14 07:28:41.000000 UTC,Caterpillar Advanced Components,AP-VALVE-011,45,0.0462,3.3,Michael Thompson,109953.083285,true,Lost
QT-2025-00678,2026-03-14 11:02:27.000000 UTC,TSMC North America,AP-VALVE-006,28,0.04,0.0,AI_Autonomous_Ops,65345.557522,false,Lost
QT-2025-00679,2026-03-14 13:08:47.000000 UTC,Northrop Grumman Systems,AP-VALVE-005,75,0.063,3.9,Michael Thompson,244748.059032,false,Won
QT-2025-00680,2026-03-15 04:10:37.000000 UTC,GE Aerospace,AP-VALVE-011,18,0.0478,0.0,AI_Autonomous_Ops,47889.8019,false,Lost
QT-2025-00681,2026-03-15 19:14:11.000000 UTC,Lam Research Operations,AP-LASER-009,95,0.0561,0.0,AI_Autonomous_Ops,92451.027558,false,Won
QT-2025-00682,2026-03-16 01:41:44.000000 UTC,Safran Landing Systems,AP-VALVE-002,21,0.0656,3.3,Maria Rodriguez,42934.949183,false,Lost
QT-2025-00683,2026-03-16 13:54:28.000000 UTC,Blue Origin Manufacturing,AP-LASER-003,63,0.0552,0.0,AI_Autonomous_Ops,68197.217598,false,Won
QT-2025-00684,2026-03-17 21:01:20.000000 UTC,Micron Technology Operations,AP-ACT-007,50,-0.0063,3.0,James Wilson,77687.463471,false,Lost
QT-2025-00685,2026-03-17 23:49:19.000000 UTC,Bosch Rexroth,AP-ACT-004,20,0.069,4.9,Emily Chen,37203.640976,false,Won
QT-2025-00686,2026-03-18 21:29:39.000000 UTC,Spirit AeroSystems,AP-ACT-013,140,0.0197,0.0,AI_Autonomous_Ops,256665.284662,false,Won
QT-2025-00687,2026-03-19 07:43:15.000000 UTC,Micron Technology Operations,AP-VALVE-010,40,0.0804,3.5,John Smith,115368.181554,false,Lost
QT-2025-00688,2026-03-19 23:01:08.000000 UTC,Northrop Grumman Systems,AP-VALVE-009,22,0.0243,3.8,Emily Chen,83896.687298,false,Lost
QT-2025-00689,2026-03-20 08:26:12.000000 UTC,KLA Process Control,AP-VALVE-003,65,0.0835,3.0,John Smith,148032.160197,false,Won
QT-2025-00690,2026-03-20 08:38:25.000000 UTC,Lockheed Martin Skunk Works,AP-LASER-003,185,0.0382,0.0,AI_Autonomous_Ops,198733.310335,false,Won
QT-2025-00691,2026-03-20 14:18:33.000000 UTC,Parker Hannifin,AP-ACT-001,65,0.0225,0.0,AI_Autonomous_Ops,76557.953902,false,Lost
QT-2025-00692,2026-03-20 20:35:43.000000 UTC,Spirit AeroSystems,AP-VALVE-012,10,0.063,5.3,David Miller,43562.838004,false,Lost
QT-2025-00693,2026-03-20 23:43:27.000000 UTC,ASML Litho Systems,AP-LASER-005,190,-0.0109,3.2,John Smith,165414.241857,false,Lost
QT-2025-00694,2026-03-21 01:01:39.000000 UTC,Collins Aerospace,AP-ACT-006,135,0.0352,3.1,David Miller,207066.271345,false,Lost
QT-2025-00695,2026-03-21 09:17:51.000000 UTC,Siemens Industrial Motion,AP-ACT-011,45,-0.0002,2.8,John Smith,81541.94072,false,Won
QT-2025-00696,2026-03-22 02:35:41.000000 UTC,Linde Engineering,AP-LASER-004,165,0.0455,0.0,AI_Autonomous_Ops,201214.112552,false,Won
QT-2025-00697,2026-03-22 04:53:29.000000 UTC,Boeing Aerostructures,AP-ACT-012,65,0.0429,2.8,David Miller,143636.653805,false,Won
QT-2025-00698,2026-03-23 18:06:15.000000 UTC,Spirit AeroSystems,AP-LASER-011,70,0.0674,0.0,AI_Autonomous_Ops,81455.017649,false,Won
QT-2025-00699,2026-03-23 19:15:34.000000 UTC,Tesla Supply Chain,AP-ACT-012,70,0.0163,0.0,AI_Autonomous_Ops,140596.091041,false,Lost
QT-2025-00700,2026-03-23 20:10:30.000000 UTC,Baker Hughes Energy,AP-LASER-005,265,0.0147,5.8,David Miller,233733.519734,false,Lost
QT-2025-00701,2026-03-24 11:35:48.000000 UTC,Pratt & Whitney,AP-ACT-008,219,0.0301,0.0,AI_Autonomous_Ops,358940.324926,false,Lost
QT-2025-00702,2026-03-25 06:11:37.000000 UTC,Caterpillar Advanced Components,AP-VALVE-008,20,0.0545,0.0,AI_Autonomous_Ops,68790.649398,false,Lost
QT-2025-00703,2026-03-25 14:29:17.000000 UTC,Rolls-Royce Aerospace,AP-VALVE-003,35,0.0844,4.2,Sarah Connor,79559.994681,false,Lost
QT-2025-00704,2026-03-25 19:10:28.000000 UTC,Collins Aerospace,AP-LASER-009,90,0.0351,3.4,Emily Chen,94982.582248,false,Won
QT-2025-00705,2026-03-26 01:21:34.000000 UTC,Bosch Rexroth,AP-ACT-013,10,0.0267,2.9,Maria Rodriguez,19045.578867,false,Lost
